expt_id,group_id,network_error_repeat,participant_id,participation_duration,response_correct,response_mode,response_name,response_rt,response_target,response_type,response_value,session_id,stimuli_presented,trial_duration,trial_num,trial_template,server,presentation_order,age
6134f38efe1b3217893256cb,default,0,23,1179.457199,TRUE,keypress,resp_sovm1_koyun_kuzuyu_itti_2d_01_07,1634,['kuzu'],choice-response,kuzu,6138ad5c9158988628c7272b,sovm1_koyun_kuzuyu_itti_2d_01,4845,139,SOVM1_2d,us,backward,19
6134f38efe1b3217893256cb,default,0,23,1179.457199,TRUE,keypress,resp_sovu8_essek_okuz_kovaladi_2a_01_05,1511,['okuz'],choice-response,okuz,6138ad5c9158988628c7272b,sovu8_essek_okuz_kovaladi_2a_01,4595,140,SOVU8_2a,us,backward,19
6134f38efe1b3217893256cb,default,0,23,1179.457199,FALSE,keypress,resp_ovsu1_muzisyen_bosadi_manken_2d_01_28,1186,['manken'],choice-response,muzisyen,6138ad5c9158988628c7272b,ovsu1_muzisyen_bosadi_manken_2d_01,4631,141,OVSU1_2d,us,backward,19
6134f38efe1b3217893256cb,default,0,23,1179.457199,TRUE,keypress,resp_catch3_sovm12b,3060,['fil'],choice-response,fil,6138ad5c9158988628c7272b,sovm1_zurafa_fili_kizdirdi_2b_01,6626,142,catch3_sovm12b,us,backward,19
6134f38efe1b3217893256cb,default,0,23,1179.457199,FALSE,keypress,resp_ovsu8_yetiskin_aradi_cocuk_2c_01_04,1326,['cocuk'],choice-response,yetiskin,6138ad5c9158988628c7272b,ovsu8_yetiskin_aradi_cocuk_2c_01,3757,143,OVSU8_2c,us,backward,19
6134f38efe1b3217893256cb,default,0,23,1179.457199,TRUE,keypress,resp_sovm7_amca_teyzeyi_simartti_2d_01_37,1289,['teyze'],choice-response,teyze,6138ad5c9158988628c7272b,sovm7_amca_teyzeyi_simartti_2d_01,3855,144,SOVM7_2d,us,backward,19
6134f38efe1b3217893256cb,default,0,23,1179.457199,FALSE,keypress,resp_ovsu1_kardes_cekistirdi_abla_2c_01_38,1847,['abla'],choice-response,kardes,6138ad5c9158988628c7272b,ovsu1_kardes_cekistirdi_abla_2c_01,4913,145,OVSU1_2c,us,backward,19
6134f38efe1b3217893256cb,default,0,23,1179.457199,TRUE,keypress,resp_sovu2_prenses_prens_optu_2d_01_13,1397,['prens'],choice-response,prens,6138ad5c9158988628c7272b,sovu2_prenses_prens_optu_2d_01,3807,146,SOVU2_2d,us,backward,19
6134f38efe1b3217893256cb,default,0,23,1179.457199,TRUE,keypress,resp_ovsm7_okuzu_kovaladi_esek_2b_01_05,2097,['okuz'],choice-response,okuz,6138ad5c9158988628c7272b,ovsm7_okuzu_kovaladi_esek_2b_01,5202,147,OVSM7_2b,us,backward,19
6134f38efe1b3217893256cb,default,0,23,1179.457199,TRUE,keypress,resp_sovu7_bahcivan_copcu_sasirtti_2d_01_10,2762,['bahcivan'],choice-response,bahcivan,6138ad5c9158988628c7272b,sovu7_bahcivan_copcu_sasirtti_2d_01,5463,148,SOVU7_2d,us,backward,19
6134f38efe1b3217893256cb,default,0,23,1179.457199,FALSE,keypress,resp_ovsu9_temizlikci_gozetledi_usak_2a_01_18,2112,['usak'],choice-response,temizlikci,6138ad5c9158988628c7272b,ovsu9_temizlikci_gozetledi_usak_2a_01,4776,149,OVSU9_2a,us,backward,19
6134f38efe1b3217893256cb,default,0,23,1179.457199,TRUE,keypress,resp_sovu6_nine_komsu_ayipladi_2d_01_39,1396,['komsu'],choice-response,komsu,6138ad5c9158988628c7272b,sovu6_nine_komsu_ayipladi_2d_01,3867,150,SOVU6_2d,us,backward,19
6134f38efe1b3217893256cb,default,0,23,1179.457199,TRUE,keypress,resp_sovu1_delikanli_kadin_etkiledi_2d_01_15,2091,['kadin'],choice-response,kadin,6138ad5c9158988628c7272b,sovu1_delikanli_kadin_etkiledi_2d_01,4810,151,SOVU1_2d,us,backward,19
6134f38efe1b3217893256cb,default,0,23,1179.457199,TRUE,keypress,resp_sovm3_simitci_bufeciyi_kandirdi_2d_01_06,1524,['simitci'],choice-response,simitci,6138ad5c9158988628c7272b,sovm3_simitci_bufeciyi_kandirdi_2d_01,4353,152,SOVM3_2d,us,backward,19
6134f38efe1b3217893256cb,default,0,23,1179.457199,TRUE,keypress,resp_catch2_sovm12a,1914,['tavsan'],choice-response,tavsan,6138ad5c9158988628c7272b,sovm1_tavsan_sincabi_kokladi_2a_01,4936,153,catch2_sovm12a,us,backward,19
6134f38efe1b3217893256cb,default,0,23,1179.457199,FALSE,keypress,resp_ovsu7_ormanci_korkuttu_geyik_2d_01_30,1941,['geyik'],choice-response,ormanci,6138ad5c9158988628c7272b,ovsu7_ormanci_korkuttu_geyik_2d_01,4647,154,OVSU7_2d,us,backward,19
6134f38efe1b3217893256cb,default,0,23,1179.457199,TRUE,keypress,resp_sovu2_tacir_hirsiz_bicakladi_2c_01_19,2674,['hirsiz'],choice-response,hirsiz,6138ad5c9158988628c7272b,sovu2_tacir_hirsiz_bicakladi_2c_01,5732,155,SOVU2_2c,us,backward,19
6134f38efe1b3217893256cb,default,0,23,1179.457199,TRUE,keypress,resp_ovsm4_sairi_yerdi_romanci_2a_01_08,2721,['romanci'],choice-response,romanci,6138ad5c9158988628c7272b,ovsm4_sairi_yerdi_romanci_2a_01,5574,156,OVSM4_2a,us,backward,19
6134f38efe1b3217893256cb,default,0,23,1179.457199,TRUE,keypress,resp_ovsm1_baskani_kurtardi_bakan_2c_01_27,1476,['baskan'],choice-response,baskan,6138ad5c9158988628c7272b,ovsm1_baskani_kurtardi_bakan_2c_01,4491,157,OVSM1_2c,us,backward,19
6134f38efe1b3217893256cb,default,0,23,1179.457199,TRUE,keypress,resp_sovm4_sporcu_isadamini_kucumsedi_2d_01_02,1417,['sporcu'],choice-response,sporcu,6138ad5c9158988628c7272b,sovm4_sporcu_isadamini_kucumsedi_2d_01,4302,158,SOVM4_2d,us,backward,19
6134f38efe1b3217893256cb,default,0,23,1179.457199,TRUE,keypress,resp_sovu9_cocuk_yetiskin_aradi_2a_01_04,2022,['cocuk'],choice-response,cocuk,6138ad5c9158988628c7272b,sovu9_cocuk_yetiskin_aradi_2a_01,4326,159,SOVU9_2a,us,backward,19
6134f38efe1b3217893256cb,default,0,23,1179.457199,FALSE,keypress,resp_ovsm8_komsuyu_ayipladi_nine_2a_01_39,3308,['komsu'],choice-response,nine,6138ad5c9158988628c7272b,ovsm8_komsuyu_ayipladi_nine_2a_01,5804,160,OVSM8_2a,us,backward,19
6134f38efe1b3217893256cb,default,0,23,1179.457199,TRUE,keypress,resp_sovm4_tacir_hirsizi_bicakladi_2b_01_19,1650,['hirsiz'],choice-response,hirsiz,6138ad5c9158988628c7272b,sovm4_tacir_hirsizi_bicakladi_2b_01,4318,161,SOVM4_2b,us,backward,19
6134f38efe1b3217893256cb,default,0,23,1179.457199,FALSE,keypress,resp_ovsu6_baskan_kurtardi_bakan_2d_01_27,3304,['baskan'],choice-response,bakan,6138ad5c9158988628c7272b,ovsu6_baskan_kurtardi_bakan_2d_01,5667,162,OVSU6_2d,us,backward,19
6134f38efe1b3217893256cb,default,0,23,1179.457199,TRUE,keypress,resp_sovm5_buyukbaba_cocugu_izledi_2b_01_40,1759,['buyukbaba'],choice-response,buyukbaba,6138ad5c9158988628c7272b,sovm5_buyukbaba_cocugu_izledi_2b_01,4922,163,SOVM5_2b,us,backward,19
6134f38efe1b3217893256cb,default,0,23,1179.457199,FALSE,keypress,resp_ovsm2_oglani_sevdi_kiz_2c_01_23,1503,['oglan'],choice-response,kiz,6138ad5c9158988628c7272b,ovsm2_oglani_sevdi_kiz_2c_01,3658,164,OVSM2_2c,us,backward,19
6134f38efe1b3217893256cb,default,0,23,1179.457199,TRUE,keypress,resp_catch1_sovu52c,5180,['temizlikci'],choice-response,temizlikci,6138ad5c9158988628c7272b,sovu5_usak_temizlikci_gozetledi_2c_01,7801,165,catch1_sovu52c,us,backward,19
6134f38efe1b3217893256cb,default,0,23,1179.457199,FALSE,keypress,resp_ovsm1_komutani_suzdu_mufettis_2a_01_12,6024,['mufettis'],choice-response,komutan,6138ad5c9158988628c7272b,ovsm1_komutani_suzdu_mufettis_2a_01,8962,166,OVSM1_2a,us,backward,19
6134f38efe1b3217893256cb,default,0,23,1179.457199,TRUE,keypress,resp_ovsm4_yetiskini_aradi_cocuk_2b_01_04,1832,['cocuk'],choice-response,cocuk,6138ad5c9158988628c7272b,ovsm4_yetiskini_aradi_cocuk_2b_01,4999,167,OVSM4_2b,us,backward,19
6134f38efe1b3217893256cb,default,0,23,1179.457199,FALSE,keypress,resp_ovsu2_adam_aldatti_kadin_2b_01_09,2022,['adam'],choice-response,kadin,6138ad5c9158988628c7272b,ovsu2_adam_aldatti_kadin_2b_01,4781,168,OVSU2_2b,us,backward,19
6134f38efe1b3217893256cb,default,0,23,1179.457199,TRUE,keypress,resp_sovm8_kedi_fareyi_gordu_2b_01_21,2005,['fare'],choice-response,fare,6138ad5c9158988628c7272b,sovm8_kedi_fareyi_gordu_2b_01,5000,169,SOVM8_2b,us,backward,19
6134f38efe1b3217893256cb,default,0,23,1179.457199,TRUE,keypress,resp_sovm8_baba_oglu_utandirdi_2a_01_42,3620,['baba'],choice-response,baba,6138ad5c9158988628c7272b,sovm8_baba_oglu_utandirdi_2a_01,6350,170,SOVM8_2a,us,backward,19
6134f38efe1b3217893256cb,default,0,23,1179.457199,TRUE,keypress,resp_ovsm2_adami_aldatti_kadin_2a_01_09,1849,['adam'],choice-response,adam,6138ad5c9158988628c7272b,ovsm2_adami_aldatti_kadin_2a_01,4187,171,OVSM2_2a,us,backward,19
6134f38efe1b3217893256cb,default,0,23,1179.457199,TRUE,keypress,resp_ovsu4_sincap_kokladi_tavsan_2d_01_24,1023,['tavsan'],choice-response,tavsan,6138ad5c9158988628c7272b,ovsu4_sincap_kokladi_tavsan_2d_01,3557,172,OVSU4_2d,us,backward,19
6134f38efe1b3217893256cb,default,0,23,1179.457199,TRUE,keypress,resp_sovu3_abla_kardes_cekistirdi_2a_01_38,1201,['abla'],choice-response,abla,6138ad5c9158988628c7272b,sovu3_abla_kardes_cekistirdi_2a_01,4289,173,SOVU3_2a,us,backward,19
6134f38efe1b3217893256cb,default,0,23,1179.457199,TRUE,keypress,resp_sovm3_elektrikci_tesisatciyi_ovdu_2a_01_26,1750,['elektrikci'],choice-response,elektrikci,6138ad5c9158988628c7272b,sovm3_elektrikci_tesisatciyi_ovdu_2a_01,4704,174,SOVM3_2a,us,backward,19
6134f38efe1b3217893256cb,default,0,23,1179.457199,,,,,,,,6138ad5c9158988628c7272b,Farewell,4342,175,Farewell,us,backward,19
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,,,,,,,,613a95f576739980a84d5f0b,Welcome,1207,1,Welcome,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,,,openquestion,55436,,text-response,F,613a95f576739980a84d5f0b,gender,55442,2,Demographics,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,,,openquestion,22241,,text-response,55,613a95f576739980a84d5f0b,age,22249,3,Demographics,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,,,openquestion,31369,,text-response,university,613a95f576739980a84d5f0b,education,31374,4,Demographics,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,,,openquestion,38305,,text-response,tunceli,613a95f576739980a84d5f0b,birth,38310,5,Demographics,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,,,openquestion,46624,,text-response,istanbul,613a95f576739980a84d5f0b,grow,46633,6,Demographics,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,,,openquestion,76930,,text-response,kurdish,613a95f576739980a84d5f0b,motherstongue,76935,7,Demographics,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,,,openquestion,7879,,text-response,kurdish,613a95f576739980a84d5f0b,dadstongue,7884,8,Demographics,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,,,openquestion,180013,,text-response,kurdish turkish,613a95f576739980a84d5f0b,languagesathome,180019,9,Demographics,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,,,openquestion,7720,,text-response,kurdish,613a95f576739980a84d5f0b,langotherturk,7727,10,Demographics,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,,,openquestion,110112,,text-response,no,613a95f576739980a84d5f0b,otherspokenlanguages,110117,11,Demographics,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,,,openquestion,66284,,text-response,no,613a95f576739980a84d5f0b,diagnosis,66289,12,Demographics,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,,,,,,,,613a95f576739980a84d5f0b,TrainingInstruction,214748,13,TrainingInstruction,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,TRUE,keypress,respTraining1,3598,['Furkan'],choice-response,Furkan,613a95f576739980a84d5f0b,Training1,6462,14,Training,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,TRUE,keypress,respTraining2,1814,['otobus'],choice-response,otobus,613a95f576739980a84d5f0b,Training2,4456,15,Training,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,TRUE,keypress,respTraining3,2471,['yuruyus'],choice-response,yuruyus,613a95f576739980a84d5f0b,Training3,4994,16,Training,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,TRUE,keypress,respTraining4,3121,['cocuk'],choice-response,cocuk,613a95f576739980a84d5f0b,Training4,5910,17,Training,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,,,,,,,,613a95f576739980a84d5f0b,ExperimentBegins,52966,18,ExperimentBegins,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,TRUE,keypress,resp_sovu3_romanci_sair_yerdi_2d_01_08,6692,['romanci'],choice-response,romanci,613a95f576739980a84d5f0b,sovu3_romanci_sair_yerdi_2d_01,8921,19,SOVU3_2d,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,TRUE,keypress,resp_sovu5_polis_komiser_goturdu_2d_01_14,2391,['polis'],choice-response,polis,613a95f576739980a84d5f0b,sovu5_polis_komiser_goturdu_2d_01,4566,20,SOVU5_2d,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,TRUE,keypress,resp_sovm2_editor_gazeteciyi_gosterdi_2b_01_17,2138,['gazeteci'],choice-response,gazeteci,613a95f576739980a84d5f0b,sovm2_editor_gazeteciyi_gosterdi_2b_01,4579,21,SOVM2_2b,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,TRUE,keypress,resp_ovsu1_hirsiz_bicakladi_tacir_2a_01_19,5066,['hirsiz'],choice-response,hirsiz,613a95f576739980a84d5f0b,ovsu1_hirsiz_bicakladi_tacir_2a_01,7251,22,OVSU1_2a,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,FALSE,keypress,resp_ovsm9_muzisyeni_bosadi_manken_2c_01_28,2662,['manken'],choice-response,muzisyen,613a95f576739980a84d5f0b,ovsm9_muzisyeni_bosadi_manken_2c_01,4795,23,OVSM9_2c,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,FALSE,keypress,resp_ovsu1_sair_yerdi_romanci_2b_01_08,2263,['romanci'],choice-response,sair,613a95f576739980a84d5f0b,ovsu1_sair_yerdi_romanci_2b_01,4453,24,OVSU1_2b,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,TRUE,keypress,resp_sovu1_koyun_kuzu_itti_2a_01_07,1560,['kuzu'],choice-response,kuzu,613a95f576739980a84d5f0b,sovu1_koyun_kuzu_itti_2a_01,3430,25,SOVU1_2a,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,TRUE,keypress,resp_sovm6_doktor_hemsireyi_getirdi_2d_01_01,1724,['hemsire'],choice-response,hemsire,613a95f576739980a84d5f0b,sovm6_doktor_hemsireyi_getirdi_2d_01,4087,26,SOVM6_2d,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,FALSE,keypress,resp_ovsm5_fili_kizdirdi_zurafa_2d_01_16,2206,['zurafa'],choice-response,fil,613a95f576739980a84d5f0b,ovsm5_fili_kizdirdi_zurafa_2d_01,4398,27,OVSM5_2d,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,TRUE,keypress,resp_catch11_ovsu62d,3463,['bakan'],choice-response,bakan,613a95f576739980a84d5f0b,ovsu6_baskan_kurtardi_bakan_2d_01,5562,28,catch11_ovsu62d,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,FALSE,keypress,resp_ovsm4_oglu_utandirdi_baba_2c_01_42,2368,['baba'],choice-response,ogul,613a95f576739980a84d5f0b,ovsm4_oglu_utandirdi_baba_2c_01,4388,29,OVSM4_2c,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,FALSE,keypress,resp_ovsu7_yegen_sevindirdi_dayi_2a_01_41,2018,['yegen'],choice-response,dayi,613a95f576739980a84d5f0b,ovsu7_yegen_sevindirdi_dayi_2a_01,4100,30,OVSU7_2a,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,TRUE,keypress,resp_sovu4_amca_teyze_simartti_2a_01_37,3322,['teyze'],choice-response,teyze,613a95f576739980a84d5f0b,sovu4_amca_teyze_simartti_2a_01,5463,31,SOVU4_2a,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,TRUE,keypress,resp_sovm9_abla_kardesi_cekistirdi_2d_01_38,1745,['abla'],choice-response,abla,613a95f576739980a84d5f0b,sovm9_abla_kardesi_cekistirdi_2d_01,4079,32,SOVM9_2d,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,FALSE,keypress,resp_ovsm6_prensi_optu_prenses_2a_01_13,1221,['prens'],choice-response,prenses,613a95f576739980a84d5f0b,ovsm6_prensi_optu_prenses_2a_01,3437,33,OVSM6_2a,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,FALSE,keypress,resp_ovsm3_copcuyu_sasirtti_bahcivan_2a_01_10,2208,['bahcivan'],choice-response,copcu,613a95f576739980a84d5f0b,ovsm3_copcuyu_sasirtti_bahcivan_2a_01,4441,34,OVSM3_2a,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,FALSE,keypress,resp_ovsu6_komutan_suzdu_mufettis_2b_01_12,2675,['mufettis'],choice-response,komutan,613a95f576739980a84d5f0b,ovsu6_komutan_suzdu_mufettis_2b_01,5057,35,OVSU6_2b,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,FALSE,keypress,resp_sovm9_taksici_minibuscuyu_oldurdu_2b_01_22,1848,['taksici'],choice-response,minibuscu,613a95f576739980a84d5f0b,sovm9_taksici_minibuscuyu_oldurdu_2b_01,4495,36,SOVM9_2b,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,TRUE,keypress,resp_sovu4_baba_ogul_utandirdi_2b_01_42,2085,['baba'],choice-response,baba,613a95f576739980a84d5f0b,sovu4_baba_ogul_utandirdi_2b_01,4316,37,SOVU4_2b,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,FALSE,keypress,resp_ovsu9_doktor_getirdi_hemsire_2c_01_01,3300,['doktor'],choice-response,hemsire,613a95f576739980a84d5f0b,ovsu9_doktor_getirdi_hemsire_2c_01,5397,38,OVSU9_2c,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,TRUE,keypress,resp_ovsm5_teyzeyi_simartti_amca_2b_01_37,3183,['teyze'],choice-response,teyze,613a95f576739980a84d5f0b,ovsm5_teyzeyi_simartti_amca_2b_01,5251,39,OVSM5_2b,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,FALSE,keypress,resp_sovm5_esek_okuzu_kovaladi_2d_01_05,1716,['okuz'],choice-response,esek,613a95f576739980a84d5f0b,sovm5_esek_okuzu_kovaladi_2d_01,3987,40,SOVM5_2d,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,FALSE,keypress,resp_ovsu8_kadin_karsiladi_adam_2a_01_20,2915,['adam'],choice-response,kadin,613a95f576739980a84d5f0b,ovsu8_kadin_karsiladi_adam_2a_01,4885,41,OVSU8_2a,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,TRUE,keypress,resp_catch10_sovm82d,24301,['maymun'],choice-response,maymun,613a95f576739980a84d5f0b,sovm8_kaplan_maymunu_yakaladi_2d_01,26653,42,catch10_sovm82d,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,TRUE,keypress,resp_ovsm8_hirsizi_bicakladi_tacir_2d_01_19,3471,['hirsiz'],choice-response,hirsiz,613a95f576739980a84d5f0b,ovsm8_hirsizi_bicakladi_tacir_2d_01,5766,43,OVSM8_2d,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,TRUE,keypress,resp_sovu5_sporcu_isadami_kucumsedi_2a_01_02,4332,['sporcu'],choice-response,sporcu,613a95f576739980a84d5f0b,sovu5_sporcu_isadami_kucumsedi_2a_01,6800,44,SOVU5_2a,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,FALSE,keypress,resp_ovsu2_oglan_sevdi_kiz_2d_01_23,2336,['oglan'],choice-response,kiz,613a95f576739980a84d5f0b,ovsu2_oglan_sevdi_kiz_2d_01,4245,45,OVSU2_2d,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,FALSE,keypress,resp_ovsu8_tesisatci_ovdu_elektrikci_2d_01_26,4351,['elektrikci'],choice-response,tesisatci,613a95f576739980a84d5f0b,ovsu8_tesisatci_ovdu_elektrikci_2d_01,6961,46,OVSU8_2d,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,FALSE,keypress,resp_ovsm9_aslani_farketti_zebra_2a_01_11,2414,['aslan'],choice-response,zebra,613a95f576739980a84d5f0b,ovsm9_aslani_farketti_zebra_2a_01,4582,47,OVSM9_2a,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,TRUE,keypress,resp_sovm6_adam_kadini_karsiladi_2b_01_20,4576,['adam'],choice-response,adam,613a95f576739980a84d5f0b,sovm6_adam_kadini_karsiladi_2b_01,6753,48,SOVM6_2b,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,TRUE,keypress,resp_sovu7_simitci_bufeci_kandirdi_2a_01_06,1706,['simitci'],choice-response,simitci,613a95f576739980a84d5f0b,sovu7_simitci_bufeci_kandirdi_2a_01,3955,49,SOVU7_2a,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,TRUE,keypress,resp_sovu6_kaplan_maymun_yakaladi_2a_01_03,4219,['maymun'],choice-response,maymun,613a95f576739980a84d5f0b,sovu6_kaplan_maymun_yakaladi_2a_01,6414,50,SOVU6_2a,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,TRUE,keypress,resp_ovsm3_ormanciyi_korkuttu_geyik_2c_01_30,3074,['geyik'],choice-response,geyik,613a95f576739980a84d5f0b,ovsm3_ormanciyi_korkuttu_geyik_2c_01,5279,51,OVSM3_2c,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,TRUE,keypress,resp_ovsm3_maymunu_yakaladi_kaplan_2b_01_03,3757,['maymun'],choice-response,maymun,613a95f576739980a84d5f0b,ovsm3_maymunu_yakaladi_kaplan_2b_01,5826,52,OVSM3_2b,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,FALSE,keypress,resp_ovsu7_prens_optu_prenses_2b_01_13,3461,['prens'],choice-response,prenses,613a95f576739980a84d5f0b,ovsu7_prens_optu_prenses_2b_01,5626,53,OVSU7_2b,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,TRUE,keypress,resp_sovm3_usak_temizlikciyi_gozetledi_2b_01_18,2138,['usak'],choice-response,usak,613a95f576739980a84d5f0b,sovm3_usak_temizlikciyi_gozetledi_2b_01,4612,54,SOVM3_2b,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,TRUE,keypress,resp_sovu7_kedi_fare_gordu_2c_01_21,2756,['fare'],choice-response,fare,613a95f576739980a84d5f0b,sovu7_kedi_fare_gordu_2c_01,4733,55,SOVU7_2c,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,TRUE,keypress,resp_sovu8_kadin_adam_aldatti_2d_01_09,3250,['adam'],choice-response,adam,613a95f576739980a84d5f0b,sovu8_kadin_adam_aldatti_2d_01,5581,56,SOVU8_2d,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,FALSE,keypress,resp_ovsu4_aslan_farketti_zebra_2b_01_11,1882,['aslan'],choice-response,zebra,613a95f576739980a84d5f0b,ovsu4_aslan_farketti_zebra_2b_01,4018,57,OVSU4_2b,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,TRUE,keypress,resp_ovsm8_bufeciyi_kandirdi_simitci_2b_01_06,4134,['simitci'],choice-response,simitci,613a95f576739980a84d5f0b,ovsm8_bufeciyi_kandirdi_simitci_2b_01,6529,58,OVSM8_2b,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,TRUE,keypress,resp_catch9_ovsu42a,3352,['kedi'],choice-response,kedi,613a95f576739980a84d5f0b,ovsu4_fare_gordu_kedi_2a_01,5220,59,catch9_ovsu42a,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,TRUE,keypress,resp_sovm5_balikci_kasabi_azarladi_2a_01_29,5453,['kasap'],choice-response,kasap,613a95f576739980a84d5f0b,sovm5_balikci_kasabi_azarladi_2a_01,7678,60,SOVM5_2a,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,TRUE,keypress,resp_sovm6_bakan_baskani_kurtardi_2a_01_27,7327,['baskan'],choice-response,baskan,613a95f576739980a84d5f0b,sovm6_bakan_baskani_kurtardi_2a_01,9553,61,SOVM6_2a,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,TRUE,keypress,resp_sovu4_mufettis_komutan_suzdu_2d_01_12,2247,['mufettis'],choice-response,mufettis,613a95f576739980a84d5f0b,sovu4_mufettis_komutan_suzdu_2d_01,4648,62,SOVU4_2d,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,FALSE,keypress,resp_ovsu2_fil_kizdirdi_zurafa_2a_01_16,1379,['zurafa'],choice-response,fil,613a95f576739980a84d5f0b,ovsu2_fil_kizdirdi_zurafa_2a_01,3627,63,OVSU2_2a,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,TRUE,keypress,resp_sovm3_bahcivan_copcuyu_sasirtti_2c_01_10,2201,['bahcivan'],choice-response,bahcivan,613a95f576739980a84d5f0b,sovm3_bahcivan_copcuyu_sasirtti_2c_01,4612,64,SOVM3_2c,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,TRUE,keypress,resp_sovu3_ogrenci_ogretmen_korudu_2b_01_25,1634,['ogretmen'],choice-response,ogretmen,613a95f576739980a84d5f0b,sovu3_ogrenci_ogretmen_korudu_2b_01,3918,65,SOVU3_2b,eu,backward,55
613a86a7a8b97c53954cefb2,default,0,24,1875.115628,FALSE,keypress,resp_ovsu5_komsu_ayipladi_nine_2b_01_39,3549,['komsu'],choice-response,nine,613a95f576739980a84d5f0b,ovsu5_komsu_ayipladi_nine_2b_01,5640,66,OVSU5_2b,eu,backward,55
