,tier,sentence,label,interval,third,F0,F0sd,F0max,F0min,dB,dBsd,dBmax,duration,wo,case,propcontent,"propcontent_no,",quart,pno,grammatical_role,diffo3v1
804,1,sovm5_buyukbaba_cocugu_izledi_2b_01,buyukbaba,1,3,225.7716345,35.45349915,290.1369251,184.3052453,53.04618561,4.017944277,56.81293988,0.560884354,sov,m,buyukbabacocuguizledi,40,2b,1,subject,-36.9629544
805,1,sovm5_buyukbaba_cocugu_izledi_2b_01,cocug,2,1,274.5555709,23.92371982,288.2282096,251.4188843,42.69145432,5.96774639,49.68888229,0.940544218,sov,m,buyukbabacocuguizledi,40,2b,1,object,-36.9629544
806,1,sovm5_buyukbaba_cocugu_izledi_2b_01,cocug,2,2,234.2142855,21.33295998,251.4188843,195.2459964,56.91745303,4.793698983,60.17365427,0.940544218,sov,m,buyukbabacocuguizledi,40,2b,1,object,-36.9629544
807,1,sovm5_buyukbaba_cocugu_izledi_2b_01,cocug,2,3,218.8968946,6.873091405,224.8216385,201.0135079,56.91745303,5.968361933,59.9160581,0.940544218,sov,m,buyukbabacocuguizledi,40,2b,1,object,-36.9629544
808,1,sovm5_buyukbaba_cocugu_izledi_2b_01,izle,4,1,255.859849,11.80477863,270.1622208,238.6438353,59.22195203,1.181874624,60.11015337,1.327573696,sov,m,buyukbabacocuguizledi,40,2b,1,verb,-36.9629544
809,1,sovm5_buyukbaba_cocugu_izledi_2b_01,izle,4,2,232.3283785,7.886798976,243.3037674,225.6952709,54.05490242,2.562858105,57.71346804,1.327573696,sov,m,buyukbabacocuguizledi,40,2b,1,verb,-36.9629544
810,1,sovm5_buyukbaba_cocugu_izledi_2b_01,izle,4,3,240.7614479,2.927532936,243.6045976,235.860065,54.05490242,0.499624196,59.44344102,1.327573696,sov,m,buyukbabacocuguizledi,40,2b,1,verb,-36.9629544
811,1,sovm5_esek_okuzu_kovaladi_2d_01,esek,1,1,242.0764444,37.68806137,285.9422383,214.9197927,55.317257,2.943837289,59.33638226,0.587120181,sov,m,esekokuzukovaladi,5,2d,1,subject,-7.1454076
812,1,sovm5_esek_okuzu_kovaladi_2d_01,esek,1,2,211.6094773,72.56768481,310.069047,139.0097747,57.7905753,12.37423255,62.80703641,0.587120181,sov,m,esekokuzukovaladi,5,2d,1,subject,-7.1454076
813,1,sovm5_esek_okuzu_kovaladi_2d_01,esek,1,3,258.0053757,NA,258.484787,254.5813903,57.7905753,6.984444562,51.94289591,0.587120181,sov,m,esekokuzukovaladi,5,2d,1,subject,-7.1454076
814,1,sovm5_esek_okuzu_kovaladi_2d_01,okuz,2,1,231.958116,10.7655497,254.5813903,221.0763851,59.11435755,3.846246985,61.46793481,0.879931973,sov,m,esekokuzukovaladi,5,2d,1,object,-7.1454076
815,1,sovm5_esek_okuzu_kovaladi_2d_01,okuz,2,2,237.3567572,NA,243.9118628,221.0763851,53.77845136,7.536032116,59.43493213,0.879931973,sov,m,esekokuzukovaladi,5,2d,1,object,-7.1454076
816,1,sovm5_esek_okuzu_kovaladi_2d_01,okuz,2,3,223.8512198,13.06727648,240.9038339,208.5861905,53.77845136,3.711725358,59.74391033,0.879931973,sov,m,esekokuzukovaladi,5,2d,1,object,-7.1454076
817,1,sovm5_esek_okuzu_kovaladi_2d_01,kovala,4,1,230.9966274,12.34033126,243.6027949,210.4256015,56.60595333,7.397026034,60.8091925,1.354580499,sov,m,esekokuzukovaladi,5,2d,1,verb,-7.1454076
818,1,sovm5_esek_okuzu_kovaladi_2d_01,kovala,4,2,189.304158,9.095601212,210.4256015,179.2055876,54.44719893,3.55140468,57.28920593,1.354580499,sov,m,esekokuzukovaladi,5,2d,1,verb,-7.1454076
819,1,sovm5_esek_okuzu_kovaladi_2d_01,kovala,4,3,174.5698623,4.516751392,185.0362114,168.3732243,54.44719893,1.122683981,53.52621426,1.354580499,sov,m,esekokuzukovaladi,5,2d,1,verb,-7.1454076
820,1,sovm5_kadin_adami_aldatti_2c_01,kadin,1,1,231.2653549,18.85803426,245.3368562,202.6562476,57.64821739,3.765754911,60.31168865,0.430544218,sov,m,kadinadamialdatti,9,2c,1,subject,-20.008576
821,1,sovm5_kadin_adami_aldatti_2c_01,kadin,1,2,251.004321,45.63406619,303.6945976,140.2530747,60.40254687,4.136826729,63.07646534,0.430544218,sov,m,kadinadamialdatti,9,2c,1,subject,-20.008576
822,1,sovm5_kadin_adami_aldatti_2c_01,kadin,1,3,161.5560627,4.142610941,164.563292,156.5145537,60.40254687,8.626802701,53.7756775,0.430544218,sov,m,kadinadamialdatti,9,2c,1,subject,-20.008576
823,1,sovm5_kadin_adami_aldatti_2c_01,adam,2,1,215.8979225,7.671321318,222.8998807,203.5266092,56.56507696,3.79615844,58.91109844,0.701950113,sov,m,kadinadamialdatti,9,2c,1,object,-20.008576
824,1,sovm5_kadin_adami_aldatti_2c_01,adam,2,2,204.5021257,4.388737483,207.6015384,197.8199515,57.42911298,3.175378191,59.58896914,0.701950113,sov,m,kadinadamialdatti,9,2c,1,object,-20.008576
825,1,sovm5_kadin_adami_aldatti_2c_01,adam,2,3,206.0744124,8.897032285,224.430798,200.877743,57.42911298,0.321087304,59.07038686,0.701950113,sov,m,kadinadamialdatti,9,2c,1,object,-20.008576
826,1,sovm5_kadin_adami_aldatti_2c_01,aldat,4,1,226.0829884,9.622252794,239.036757,211.0404311,58.62564843,0.829221275,59.47524043,1.14430839,sov,m,kadinadamialdatti,9,2c,1,verb,-20.008576
827,1,sovm5_kadin_adami_aldatti_2c_01,aldat,4,2,217.7664775,8.520769182,226.5571712,203.6476435,55.867076,4.018868444,58.542909,1.14430839,sov,m,kadinadamialdatti,9,2c,1,verb,-20.008576
828,1,sovm5_kadin_adami_aldatti_2c_01,aldat,4,3,220.8422054,NA,221.1397086,220.3640836,55.867076,12.24584256,57.7192964,1.14430839,sov,m,kadinadamialdatti,9,2c,1,verb,-20.008576
829,1,sovm6_adam_kadini_karsiladi_2b_01,adam,1,1,219.2909255,11.6344085,225.5921328,204.212026,53.87685621,5.153218561,57.3741528,0.33755102,sov,m,adamkadinikarsiladi,20,2b,1,subject,-49.3551644
830,1,sovm6_adam_kadini_karsiladi_2b_01,adam,1,2,240.163999,10.46745904,256.0199719,218.5407543,59.87564722,3.241652794,61.29504856,0.33755102,sov,m,adamkadinikarsiladi,20,2b,1,subject,-49.3551644
831,1,sovm6_adam_kadini_karsiladi_2b_01,adam,1,3,226.9548805,67.192502,305.1671462,141.3987151,59.87564722,4.478770271,59.45496998,0.33755102,sov,m,adamkadinikarsiladi,20,2b,1,subject,-49.3551644
832,1,sovm6_adam_kadini_karsiladi_2b_01,kadin,2,1,255.7061311,NA,263.0834029,159.5104262,46.86700634,6.97221944,55.55795133,0.683605442,sov,m,adamkadinikarsiladi,20,2b,1,object,-49.3551644
833,1,sovm6_adam_kadini_karsiladi_2b_01,kadin,2,2,237.4795585,29.73111738,263.4159878,205.8041262,56.8781716,5.325341875,60.52907716,0.683605442,sov,m,adamkadinikarsiladi,20,2b,1,object,-49.3551644
834,1,sovm6_adam_kadini_karsiladi_2b_01,kadin,2,3,210.6376112,4.712546803,217.0945768,205.3494014,56.8781716,1.014319329,57.96771484,0.683605442,sov,m,adamkadinikarsiladi,20,2b,1,object,-49.3551644
835,1,sovm6_adam_kadini_karsiladi_2b_01,karsila,4,1,259.9927756,20.95023173,281.5489196,226.3127299,57.05695794,7.83202439,61.2294017,1.253151927,sov,m,adamkadinikarsiladi,20,2b,1,verb,-49.3551644
836,1,sovm6_adam_kadini_karsiladi_2b_01,karsila,4,2,253.0997516,4.193388534,259.450265,247.9830304,54.86855649,5.609362835,60.62874387,1.253151927,sov,m,adamkadinikarsiladi,20,2b,1,verb,-49.3551644
837,1,sovm6_adam_kadini_karsiladi_2b_01,karsila,4,3,238.874631,9.606751654,258.8432005,228.0573891,54.86855649,1.292552923,58.69506391,1.253151927,sov,m,adamkadinikarsiladi,20,2b,1,verb,-49.3551644
838,1,sovm6_bakan_baskani_kurtardi_2a_01,bakan,1,1,216.8336305,4.593122886,220.0814589,213.5858022,51.78719262,7.540093765,56.22617532,0.349024943,sov,m,bakanbaskanikurtardi,27,2a,1,subject,-31.3858051
839,1,sovm6_bakan_baskani_kurtardi_2a_01,bakan,1,2,246.5373984,4.660737338,254.3969977,242.9461381,60.57044221,6.669625865,63.27453714,0.349024943,sov,m,bakanbaskanikurtardi,27,2a,1,subject,-31.3858051
840,1,sovm6_bakan_baskani_kurtardi_2a_01,bakan,1,3,225.7502685,69.78304806,301.9327627,133.7759448,60.57044221,2.944365777,63.0762203,0.349024943,sov,m,bakanbaskanikurtardi,27,2a,1,subject,-31.3858051
841,1,sovm6_bakan_baskani_kurtardi_2a_01,baskan,2,1,235.7746675,32.55637218,289.8462051,219.5214005,60.77332547,8.228387163,64.0587232,0.78430839,sov,m,bakanbaskanikurtardi,27,2a,1,object,-31.3858051
842,1,sovm6_bakan_baskani_kurtardi_2a_01,baskan,2,2,218.3985437,NA,219.5214005,217.9360734,52.89129909,6.695793679,59.22164355,0.78430839,sov,m,bakanbaskanikurtardi,27,2a,1,object,-31.3858051
843,1,sovm6_bakan_baskani_kurtardi_2a_01,baskan,2,3,211.3836777,7.711683057,223.6775266,203.7328507,52.89129909,5.951211952,59.69939612,0.78430839,sov,m,bakanbaskanikurtardi,27,2a,1,object,-31.3858051
844,1,sovm6_bakan_baskani_kurtardi_2a_01,kurtar,4,1,242.7694828,NA,259.1096021,226.2903478,52.24533647,5.85554364,58.3004776,1.267210884,sov,m,bakanbaskanikurtardi,27,2a,1,verb,-31.3858051
845,1,sovm6_bakan_baskani_kurtardi_2a_01,kurtar,4,2,250.0190227,5.671853844,256.2748657,244.2597296,54.91775183,7.993301848,59.66943329,1.267210884,sov,m,bakanbaskanikurtardi,27,2a,1,verb,-31.3858051
846,1,sovm6_bakan_baskani_kurtardi_2a_01,kurtar,4,3,232.6658755,8.284932018,250.1760868,223.2773182,54.91775183,0.770300382,63.03333564,1.267210884,sov,m,bakanbaskanikurtardi,27,2a,1,verb,-31.3858051
847,1,sovm6_doktor_hemsireyi_getirdi_2d_01,doktor,1,1,221.008308,1.346824642,222.1290345,219.4593274,58.0179325,7.626126929,61.51608122,0.421768707,sov,m,doktorhemsireyigetirdi,1,2d,1,subject,12.4141612
848,1,sovm6_doktor_hemsireyi_getirdi_2d_01,doktor,1,2,261.3559849,4.509523312,265.4179816,257.9993471,55.97995866,9.608703674,63.2304921,0.421768707,sov,m,doktorhemsireyigetirdi,1,2d,1,subject,12.4141612
849,1,sovm6_doktor_hemsireyi_getirdi_2d_01,doktor,1,3,225.7059936,59.51341407,284.5362814,165.3000066,55.97995866,4.635320456,63.33068282,0.421768707,sov,m,doktorhemsireyigetirdi,1,2d,1,subject,12.4141612
850,1,sovm6_doktor_hemsireyi_getirdi_2d_01,hemsire,2,1,235.3625392,39.64002106,260.888974,161.9704572,57.09311535,11.68856108,61.78646539,0.963469388,sov,m,doktorhemsireyigetirdi,1,2d,1,object,12.4141612
851,1,sovm6_doktor_hemsireyi_getirdi_2d_01,hemsire,2,2,230.9573483,8.381011514,247.4227465,222.888906,57.7801525,5.978537457,61.50169547,0.963469388,sov,m,doktorhemsireyigetirdi,1,2d,1,object,12.4141612
852,1,sovm6_doktor_hemsireyi_getirdi_2d_01,hemsire,2,3,220.9240387,11.90606494,247.4227465,209.1226896,57.7801525,2.742726693,59.67777032,0.963469388,sov,m,doktorhemsireyigetirdi,1,2d,1,object,12.4141612
853,1,sovm6_doktor_hemsireyi_getirdi_2d_01,getir,4,1,208.5098775,7.492161656,218.0049965,199.0350398,54.90347742,5.14673061,58.22446618,1.406712018,sov,m,doktorhemsireyigetirdi,1,2d,1,verb,12.4141612
854,1,sovm6_doktor_hemsireyi_getirdi_2d_01,getir,4,2,220.7628097,NA,245.3849437,197.712414,45.92540465,5.672725892,50.87156596,1.406712018,sov,m,doktorhemsireyigetirdi,1,2d,1,verb,12.4141612
855,1,sovm6_doktor_hemsireyi_getirdi_2d_01,getir,4,3,205.8118824,16.37018453,237.6689798,184.0675401,45.92540465,2.994236471,55.03344613,1.406712018,sov,m,doktorhemsireyigetirdi,1,2d,1,verb,12.4141612
856,1,sovm6_nine_komsuyu_ayipladi_2c_01,nine,1,1,229.6287614,NA,230.6199173,229.1466673,63.4648861,0.028170893,63.4879741,0.260385488,sov,m,ninekomsuyuayipladi,39,2c,1,subject,-13.9052427
857,1,sovm6_nine_komsuyu_ayipladi_2c_01,nine,1,2,228.9656571,5.157455373,238.9803494,225.1445169,63.44884378,0.45182938,63.89182184,0.260385488,sov,m,ninekomsuyuayipladi,39,2c,1,subject,-13.9052427
858,1,sovm6_nine_komsuyu_ayipladi_2c_01,nine,1,3,261.3329995,15.96815427,280.9165628,238.9803494,63.44884378,2.405325807,61.65590824,0.260385488,sov,m,ninekomsuyuayipladi,39,2c,1,subject,-13.9052427
859,1,sovm6_nine_komsuyu_ayipladi_2c_01,komsu,2,1,262.4956346,20.34666325,283.8080404,241.8684016,50.95611264,9.307499656,59.24551358,0.743106576,sov,m,ninekomsuyuayipladi,39,2c,1,object,-13.9052427
860,1,sovm6_nine_komsuyu_ayipladi_2c_01,komsu,2,2,217.3968871,10.92740767,241.8684016,202.4038452,57.01505902,4.168673873,59.75303053,0.743106576,sov,m,ninekomsuyuayipladi,39,2c,1,object,-13.9052427
861,1,sovm6_nine_komsuyu_ayipladi_2c_01,komsu,2,3,212.6229736,6.48819661,222.3341457,202.2367275,57.01505902,7.42572792,57.70754964,0.743106576,sov,m,ninekomsuyuayipladi,39,2c,1,object,-13.9052427
862,1,sovm6_nine_komsuyu_ayipladi_2c_01,ayipla,4,1,226.5282163,2.968562944,232.1286708,220.8185227,55.53983087,1.749392591,56.94971555,1.244353741,sov,m,ninekomsuyuayipladi,39,2c,1,verb,-13.9052427
863,1,sovm6_nine_komsuyu_ayipladi_2c_01,ayipla,4,2,220.293959,0.643159876,220.8185227,219.7772198,51.81572252,9.742048529,56.97681966,1.244353741,sov,m,ninekomsuyuayipladi,39,2c,1,verb,-13.9052427
864,1,sovm6_nine_komsuyu_ayipladi_2c_01,ayipla,4,3,222.5514503,7.101165854,232.7803015,211.285955,51.81572252,6.364539706,58.96539486,1.244353741,sov,m,ninekomsuyuayipladi,39,2c,1,verb,-13.9052427
865,1,sovm7_amca_teyzeyi_simartti_2d_01,amca,1,1,237.9395849,2.141106366,239.8328139,235.5174381,60.57285214,0.475511195,61.06309961,0.377596372,sov,m,amcateyzeyisimartti,37,2d,1,subject,-50.2280128
866,1,sovm7_amca_teyzeyi_simartti_2d_01,amca,1,2,235.9148608,9.670907363,251.5114253,221.7768827,59.18294458,4.615726992,61.44828264,0.377596372,sov,m,amcateyzeyisimartti,37,2d,1,subject,-50.2280128
867,1,sovm7_amca_teyzeyi_simartti_2d_01,amca,1,3,260.8748492,31.59423762,306.7731531,202.746067,59.18294458,3.08576336,60.78102087,0.377596372,sov,m,amcateyzeyisimartti,37,2d,1,subject,-50.2280128
868,1,sovm7_amca_teyzeyi_simartti_2d_01,teyze,2,1,222.8903778,61.85568426,256.1193966,151.3827225,46.28877773,8.065613073,54.20246741,0.795102041,sov,m,amcateyzeyisimartti,37,2d,1,object,-50.2280128
869,1,sovm7_amca_teyzeyi_simartti_2d_01,teyze,2,2,235.7496688,7.358133549,248.7187471,224.7665956,60.10083359,0.887424406,61.00318565,0.795102041,sov,m,amcateyzeyisimartti,37,2d,1,object,-50.2280128
870,1,sovm7_amca_teyzeyi_simartti_2d_01,teyze,2,3,205.9612041,7.305848531,224.7665956,201.3632956,60.10083359,4.550528485,57.95709243,0.795102041,sov,m,amcateyzeyisimartti,37,2d,1,object,-50.2280128
871,1,sovm7_amca_teyzeyi_simartti_2d_01,simart,4,1,256.1892169,NA,263.6072428,246.1681112,51.8028883,2.300632556,54.81959322,1.290680272,sov,m,amcateyzeyisimartti,37,2d,1,verb,-50.2280128
872,1,sovm7_amca_teyzeyi_simartti_2d_01,simart,4,2,237.2332674,9.971229752,258.8630293,229.4217953,58.86492723,0.369539307,59.1916048,1.290680272,sov,m,amcateyzeyisimartti,37,2d,1,verb,-50.2280128
873,1,sovm7_amca_teyzeyi_simartti_2d_01,simart,4,3,197.9343424,80.97781076,232.7306704,59.96969897,58.86492723,12.00323583,57.51238686,1.290680272,sov,m,amcateyzeyisimartti,37,2d,1,verb,-50.2280128
874,1,sovm7_dayi_yegeni_sevindirdi_2b_01,dayi,1,1,225.6948037,2.301941624,228.2800725,223.2754017,60.95763172,0.733389276,61.4225442,0.395396825,sov,m,dayiyegenisevindirdi,41,2b,1,subject,-33.9314181
875,1,sovm7_dayi_yegeni_sevindirdi_2b_01,dayi,1,2,246.070145,26.16360423,290.4179513,220.2466071,60.16036552,1.24868655,61.42773739,0.395396825,sov,m,dayiyegenisevindirdi,41,2b,1,subject,-33.9314181
876,1,sovm7_dayi_yegeni_sevindirdi_2b_01,dayi,1,3,154.9305569,24.77709556,220.2466071,132.0841994,60.16036552,2.906959507,55.67988874,0.395396825,sov,m,dayiyegenisevindirdi,41,2b,1,subject,-33.9314181
877,1,sovm7_dayi_yegeni_sevindirdi_2b_01,yegen,2,1,181.9397803,60.65677064,243.9934882,110.7173952,56.95616895,3.565734716,60.92762553,0.68462585,sov,m,dayiyegenisevindirdi,41,2b,1,object,-33.9314181
878,1,sovm7_dayi_yegeni_sevindirdi_2b_01,yegen,2,2,223.736258,2.699716858,227.5688921,219.7045499,60.63572005,1.234962044,62.05278646,0.68462585,sov,m,dayiyegenisevindirdi,41,2b,1,object,-33.9314181
879,1,sovm7_dayi_yegeni_sevindirdi_2b_01,yegen,2,3,212.8505645,5.006978488,219.7045499,207.9804589,60.63572005,0.448924888,58.59321487,0.68462585,sov,m,dayiyegenisevindirdi,41,2b,1,object,-33.9314181
880,1,sovm7_dayi_yegeni_sevindirdi_2b_01,sevindir,4,1,246.7819826,17.11223935,268.0963934,229.0966565,56.20659116,5.691831877,61.1680945,1.299115646,sov,m,dayiyegenisevindirdi,41,2b,1,verb,-33.9314181
881,1,sovm7_dayi_yegeni_sevindirdi_2b_01,sevindir,4,2,227.4810922,7.543215041,235.3766134,211.8140037,58.56822483,4.001718103,60.40980401,1.299115646,sov,m,dayiyegenisevindirdi,41,2b,1,verb,-33.9314181
882,1,sovm7_dayi_yegeni_sevindirdi_2b_01,sevindir,4,3,208.664046,10.54542159,223.0840521,184.999435,58.56822483,3.215942936,59.31252936,1.299115646,sov,m,dayiyegenisevindirdi,41,2b,1,verb,-33.9314181
883,1,sovm7_delikanli_kadini_etkiledi_2c_01,delikanli,1,1,256.7624147,8.804784312,268.563697,246.8924989,60.89539354,5.339186221,62.96460609,0.549773243,sov,m,delikanlikadinietkiledi,15,2c,1,subject,-34.284704
884,1,sovm7_delikanli_kadini_etkiledi_2c_01,delikanli,1,2,239.6153343,26.85599757,273.3760429,211.0620109,57.14837412,9.540706439,60.76179005,0.549773243,sov,m,delikanlikadinietkiledi,15,2c,1,subject,-34.284704
885,1,sovm7_delikanli_kadini_etkiledi_2c_01,delikanli,1,3,227.2754167,25.77030662,273.5594875,207.0743935,57.14837412,0.40261934,57.9187621,0.549773243,sov,m,delikanlikadinietkiledi,15,2c,1,subject,-34.284704
886,1,sovm7_delikanli_kadini_etkiledi_2c_01,kadin,2,1,264.4693102,NA,276.5421914,253.9644911,47.34358908,6.519578416,53.89317732,0.910975057,sov,m,delikanlikadinietkiledi,15,2c,1,object,-34.284704
887,1,sovm7_delikanli_kadini_etkiledi_2c_01,kadin,2,2,232.8255327,23.30634457,253.9644911,196.145615,55.27895621,7.475459383,59.53377808,0.910975057,sov,m,delikanlikadinietkiledi,15,2c,1,object,-34.284704
888,1,sovm7_delikanli_kadini_etkiledi_2c_01,kadin,2,3,213.4075471,7.629918491,227.6866403,206.2880558,55.27895621,0.64374151,58.20683126,0.910975057,sov,m,delikanlikadinietkiledi,15,2c,1,object,-34.284704
889,1,sovm7_delikanli_kadini_etkiledi_2c_01,etkile,4,1,247.6922511,19.50032042,254.9563289,211.855083,51.21133499,7.024205898,55.16399802,1.398571429,sov,m,delikanlikadinietkiledi,15,2c,1,verb,-34.284704
890,1,sovm7_delikanli_kadini_etkiledi_2c_01,etkile,4,2,230.1864521,5.080174063,236.19808,224.1273833,52.90759498,8.978268401,57.93018275,1.398571429,sov,m,delikanlikadinietkiledi,15,2c,1,verb,-34.284704
891,1,sovm7_delikanli_kadini_etkiledi_2c_01,etkile,4,3,219.3950318,3.773274476,224.1273833,211.2678984,52.90759498,2.001891361,60.28131039,1.398571429,sov,m,delikanlikadinietkiledi,15,2c,1,verb,-34.284704
892,1,sovm7_ogrenci_ogretmeni_korudu_2a_01,ogrenci,1,1,224.178576,1.297143567,225.9129683,222.4209292,63.73546689,0.944952629,64.5844084,0.547052154,sov,m,ogrenciogretmenikorudu,25,2a,1,subject,-38.6385811
893,1,sovm7_ogrenci_ogretmeni_korudu_2a_01,ogrenci,1,2,227.1508978,1.424082926,229.0944091,225.0862905,63.21721707,1.10771246,64.71038168,0.547052154,sov,m,ogrenciogretmenikorudu,25,2a,1,subject,-38.6385811
894,1,sovm7_ogrenci_ogretmeni_korudu_2a_01,ogrenci,1,3,224.0716462,55.6024826,310.3863103,136.2215772,63.21721707,3.871167021,65.15030002,0.547052154,sov,m,ogrenciogretmenikorudu,25,2a,1,subject,-38.6385811
895,1,sovm7_ogrenci_ogretmeni_korudu_2a_01,ogretmen,2,1,232.0668023,28.99029716,291.0138087,212.4577872,60.43133308,4.695320094,62.80018655,1.106462585,sov,m,ogrenciogretmenikorudu,25,2a,1,object,-38.6385811
896,1,sovm7_ogrenci_ogretmeni_korudu_2a_01,ogretmen,2,2,210.9075832,1.288317047,212.4577872,209.0971001,58.48400515,9.018792028,61.26860399,1.106462585,sov,m,ogrenciogretmenikorudu,25,2a,1,object,-38.6385811
897,1,sovm7_ogrenci_ogretmeni_korudu_2a_01,ogretmen,2,3,223.0038425,9.622063489,240.0219093,215.0487233,58.48400515,5.710926927,61.42647513,1.106462585,sov,m,ogrenciogretmenikorudu,25,2a,1,object,-38.6385811
898,1,sovm7_ogrenci_ogretmeni_korudu_2a_01,koru,4,1,261.6424236,NA,264.7444201,259.4454476,50.01570487,3.651669976,53.47290806,1.436712018,sov,m,ogrenciogretmenikorudu,25,2a,1,verb,-38.6385811
899,1,sovm7_ogrenci_ogretmeni_korudu_2a_01,koru,4,2,246.2906786,12.9466291,264.3975356,229.5561974,62.24245851,2.769084323,64.01042849,1.436712018,sov,m,ogrenciogretmenikorudu,25,2a,1,verb,-38.6385811
900,1,sovm7_ogrenci_ogretmeni_korudu_2a_01,koru,4,3,224.5708448,2.865707792,229.5561974,221.7611147,62.24245851,0.907783788,61.01615866,1.436712018,sov,m,ogrenciogretmenikorudu,25,2a,1,verb,-38.6385811
901,1,sovm8_baba_oglu_utandirdi_2a_01,baba,1,1,206.7088493,16.66832688,219.9082056,181.6101264,58.51076214,4.677347285,62.31669127,0.42585034,sov,m,babaogluutandirdi,42,2a,1,subject,-21.3149579
902,1,sovm8_baba_oglu_utandirdi_2a_01,baba,1,2,248.0661057,22.79035386,279.3244942,202.2449729,64.30752201,3.009843754,66.21996168,0.42585034,sov,m,babaogluutandirdi,42,2a,1,subject,-21.3149579
903,1,sovm8_baba_oglu_utandirdi_2a_01,baba,1,3,284.7937203,NA,287.2619153,279.3244942,64.30752201,9.438733632,56.6257504,0.42585034,sov,m,babaogluutandirdi,42,2a,1,subject,-21.3149579
904,1,sovm8_baba_oglu_utandirdi_2a_01,ogl,2,1,222.4257715,2.581578056,224.7287626,218.6495637,61.5756013,3.838791827,63.4990516,0.692539683,sov,m,babaogluutandirdi,42,2a,1,object,-21.3149579
905,1,sovm8_baba_oglu_utandirdi_2a_01,ogl,2,2,211.9902438,4.588484484,218.6495637,207.4129624,61.97316722,0.926742696,63.17970682,0.692539683,sov,m,babaogluutandirdi,42,2a,1,object,-21.3149579
906,1,sovm8_baba_oglu_utandirdi_2a_01,ogl,2,3,218.0050876,13.76389261,242.86733,207.2859997,61.97316722,0.554723535,60.98235135,0.692539683,sov,m,babaogluutandirdi,42,2a,1,object,-21.3149579
907,1,sovm8_baba_oglu_utandirdi_2a_01,utandir,4,1,239.3200455,6.535187407,248.4259169,231.6256671,54.53068822,6.855860487,57.93105745,1.283015873,sov,m,babaogluutandirdi,42,2a,1,verb,-21.3149579
908,1,sovm8_baba_oglu_utandirdi_2a_01,utandir,4,2,229.0430604,6.648473376,244.409066,221.0124013,62.29067346,0.647604835,62.68546145,1.283015873,sov,m,babaogluutandirdi,42,2a,1,verb,-21.3149579
909,1,sovm8_baba_oglu_utandirdi_2a_01,utandir,4,3,215.8922927,3.149850271,221.0124013,207.4453534,62.29067346,0.969850781,62.1171337,1.283015873,sov,m,babaogluutandirdi,42,2a,1,verb,-21.3149579
910,1,sovm8_kaplan_maymunu_yakaladi_2d_01,kaplan,1,1,210.2991577,1.685734892,212.1169242,208.7873683,55.85844087,8.930283628,59.56042523,0.606303855,sov,m,kaplanmaymunuyakaladi,3,2d,1,subject,-39.5834524
911,1,sovm8_kaplan_maymunu_yakaladi_2d_01,kaplan,1,2,248.0307865,26.23192022,297.5025749,196.447853,58.62321968,6.814674003,61.10251845,0.606303855,sov,m,kaplanmaymunuyakaladi,3,2d,1,subject,-39.5834524
912,1,sovm8_kaplan_maymunu_yakaladi_2d_01,kaplan,1,3,174.7369497,29.66919388,232.3071895,143.4154875,58.62321968,8.167505006,53.2834948,0.606303855,sov,m,kaplanmaymunuyakaladi,3,2d,1,subject,-39.5834524
913,1,sovm8_kaplan_maymunu_yakaladi_2d_01,maymun,2,1,226.2013867,3.295436604,232.3071895,222.7616115,59.39389062,1.836854684,60.36485452,1.01723356,sov,m,kaplanmaymunuyakaladi,3,2d,1,object,-39.5834524
